Piligrims,Tonsures,Hundi,Tirupati,Tirumala,VIP darshan,tirumala darshan,srinivasam complex,tirumala darshan tickets,tirupati balaji.ap.gov.in,condition,temperature,Timestamp,weekday,festival_count,festival_impact,holidays,Special Day Weighted,Piligrims_7Day_Avg,Festival intensity
62380,21405,3.95,56,16,0,21,0,34,0,1621,87.25999999999999,1725906600.0,0,1,68156.49102312156,1,1.0336141322534529,67311.42857142857,67311.42857142857
67668,23157,3.56,35,17,0,23,0,0,0,1308,89.06,1725993000.0,0,1,68156.49102312156,1,1.0336141322534529,68779.71428571429,68779.71428571429
63544,22942,3.37,40,15,0,24,0,0,0,839,89.96000000000001,1726079400.0,0,1,68156.49102312156,1,1.0336141322534529,69122.85714285714,69122.85714285714
60694,27350,3.78,36,17,0,26,0,0,0,839,87.25999999999999,1726165800.0,0,1,68156.49102312156,1,1.0336141322534529,69493.42857142857,69493.42857142857
80735,40524,3.19,34,22,0,30,0,0,0,839,88.34,1726252200.0,1,1,68156.49102312156,1,1.0336141322534529,69032.71428571429,69032.71428571429
85626,33138,4.13,31,20,0,33,0,31,0,1308,88.34,1726338600.0,1,2,82132.26222627738,1,1.0336141322534529,69668.14285714286,69668.14285714286
76200,29492,4.61,30,18,0,21,0,26,0,839,89.24000000000001,1726425000.0,0,1,74591.46222627738,1,1.0336141322534529,70978.14285714286,70978.14285714286
72072,30384,4.16,28,19,0,35,0,28,0,1308,89.6,1726511400.0,0,2,71289.06222627738,1,1.0336141322534529,72362.71428571429,72362.71428571429
78690,26086,4.18,28,22,74,38,0,0,0,1621,86.18,1726597800.0,0,2,76583.46222627738,1,1.0336141322534529,73937.28571428571,73937.28571428571
68835,25883,4.96,52,27,0,32,0,32,0,839,90.32,1726684200.0,0,1,68156.49102312156,1,1.0336141322534529,74693.14285714286,74693.14285714286
73104,28330,3.25,97,70,0,33,0,26,0,1308,89.78,1726770600.0,0,1,68156.49102312156,1,1.0336141322534529,76466.0,76466.0
82406,31151,3.68,100,89,0,45,0,42,0,1621,82.03999999999999,1726857000.0,1,1,68156.49102312156,1,1.0336141322534529,76704.71428571429,76704.71428571429
82646,25437,4.57,80,87,0,35,0,35,0,1308,84.56,1726943400.0,1,1,68156.49102312156,1,1.0336141322534529,76279.0,76279.0
65604,24266,3.85,72,83,0,61,0,63,74,1275,86.53999999999999,1727029800.0,0,1,68156.49102312156,1,1.0336141322534529,74765.28571428571,74765.28571428571
67616,22759,3.89,75,100,77,78,67,100,0,962,84.2,1727116200.0,0,1,68156.49102312156,1,1.0336141322534529,74128.71428571429,74128.71428571429
77939,22668,3.5,46,61,0,27,0,0,0,1275,85.28,1727202600.0,0,1,68156.49102312156,1,1.0336141322534529,74021.42857142857,74021.42857142857
61328,22033,3.84,39,45,0,26,0,0,0,1308,84.38,1727289000.0,0,1,68156.49102312156,1,1.0336141322534529,72949.0,72949.0
64158,24938,3.31,36,33,0,33,0,0,0,1275,83.84,1727375400.0,0,1,68156.49102312156,1,1.0336141322534529,71671.0,71671.0
71133,35502,3.28,42,52,0,27,0,0,0,962,82.94,1727461800.0,1,1,68156.49102312156,1,1.0336141322534529,70060.57142857143,70060.57142857143
84066,29044,4.02,32,26,0,28,0,0,0,1275,82.03999999999999,1727548200.0,1,1,68156.49102312156,1,1.0336141322534529,70263.42857142857,70263.42857142857
66986,26163,5.05,35,32,0,22,0,0,0,839,82.75999999999999,1727634600.0,0,1,68156.49102312156,1,1.0336141322534529,70460.85714285714,70460.85714285714
69300,21884,4.23,82,72,0,18,0,0,0,839,83.84,1727721000.0,0,1,69071.46222627738,1,1.0336141322534529,70701.42857142857,70701.42857142857
80613,24403,2.92,66,45,0,16,0,0,0,962,88.52,1727807400.0,0,2,78121.86222627737,1,1.0336141322534529,71083.42857142857,71083.42857142857
63376,25146,3.56,69,39,0,14,0,0,0,962,85.1,1727893800.0,0,1,67318.39555961071,1,1.0336141322534529,71376.0,71376.0
54866,28657,2.6,70,47,0,18,0,21,0,1275,83.48,1727980200.0,0,2,71156.74222627738,1,1.0336141322534529,70048.57142857143,70048.57142857143
75552,35885,2.54,87,54,0,26,0,0,0,1308,85.28,1728066600.0,1,2,71156.74222627738,1,1.0336141322534529,70679.85714285714,70679.85714285714
86859,37173,3.63,68,44,0,19,0,0,0,839,84.74000000000001,1728153000.0,1,2,71156.74222627738,1,1.0336141322534529,71078.85714285714,71078.85714285714
81481,38762,3.31,61,38,0,17,0,0,0,1621,78.98,1728239400.0,0,2,71156.74222627738,1,1.0336141322534529,73149.57142857143,73149.57142857143
82043,30100,4.1,63,42,0,12,0,0,0,1308,82.75999999999999,1728325800.0,0,3,79265.86222627739,1,1.0336141322534529,74970.0,74970.0
79753,29623,3.48,65,36,0,13,0,16,0,1308,79.52,1728412200.0,0,3,77433.86222627737,1,1.0336141322534529,74847.14285714286,74847.14285714286
60775,25288,3.88,61,33,0,15,0,0,0,962,77.53999999999999,1728498600.0,0,2,71156.74222627738,1,1.0336141322534529,74475.57142857143,74475.57142857143
71443,26948,2.52,61,39,0,19,0,0,0,1299,80.42,1728585000.0,0,4,70785.86222627737,1,1.0336141322534529,76843.71428571429,76843.71428571429
73684,36482,2.72,65,41,0,13,0,0,0,962,79.88,1728671400.0,1,3,72578.66222627737,1,1.0336141322534529,76576.85714285714,76576.85714285714
86900,28739,2.56,66,37,0,23,0,0,0,1621,79.34,1728757800.0,1,1,83151.46222627738,1,1.0336141322534529,76582.71428571429,76582.71428571429
75361,28850,3.91,79,38,0,19,0,0,0,1275,73.58000000000001,1728844200.0,0,1,68156.49102312156,1,1.0336141322534529,75708.42857142857,75708.42857142857
73891,24423,3.53,68,38,0,13,0,0,0,1275,75.02,1728930600.0,0,1,68156.49102312156,1,1.0336141322534529,74543.85714285714,74543.85714285714
75371,24065,4.21,69,39,0,23,0,0,0,967,75.02,1729017000.0,0,1,68156.49102312156,1,1.0336141322534529,73917.85714285714,73917.85714285714
58637,21956,3.69,70,39,0,19,0,21,0,1275,79.88,1729103400.0,0,1,62914.96222627737,1,1.0336141322534529,73612.42857142857,73612.42857142857
61576,23412,3.54,68,42,0,26,0,0,0,1275,77.18,1729189800.0,0,1,68156.49102312156,1,1.0336141322534529,72202.85714285714,72202.85714285714
80741,31581,3.45,69,47,0,24,0,19,0,1275,76.64,1729276200.0,1,1,68156.49102312156,1,1.0336141322534529,73211.0,73211.0
73926,23726,3.87,58,38,0,14,0,0,0,962,78.80000000000001,1729362600.0,1,1,69591.99555961072,1,1.0336141322534529,71357.57142857143,71357.57142857143
64894,23355,3.82,63,37,0,22,0,0,0,962,78.44,1729449000.0,0,1,68156.49102312156,1,1.0336141322534529,69862.28571428571,69862.28571428571
64359,20711,3.59,61,45,0,33,0,36,0,1299,78.80000000000001,1729535400.0,0,1,68156.49102312156,1,1.0336141322534529,68500.57142857143,68500.57142857143
64447,25555,3.38,68,43,0,34,0,33,0,1621,82.4,1729621800.0,0,1,68156.49102312156,1,1.0336141322534529,66940.0,66940.0
61004,20173,3.48,75,74,0,60,0,51,0,1275,79.7,1729708200.0,0,1,68156.49102312156,1,1.0336141322534529,67278.14285714286,67278.14285714286
56501,21203,3.78,64,39,0,24,0,0,0,839,81.5,1729794600.0,0,1,68156.49102312156,1,1.0336141322534529,66553.14285714286,66553.14285714286
77844,27418,3.27,74,42,0,24,0,0,0,839,81.5,1729881000.0,1,1,68156.49102312156,1,1.0336141322534529,66139.28571428571,66139.28571428571
69333,22606,3.53,58,41,0,22,0,0,0,1275,80.78,1729967400.0,1,1,68156.49102312156,1,1.0336141322534529,65483.142857142855,65483.142857142855
63729,20957,3.85,58,30,0,18,0,0,0,1324,82.22,1730053800.0,0,1,68156.49102312156,1,1.0336141322534529,65316.71428571428,65316.71428571428
59140,16937,3.31,57,28,0,16,0,0,0,1308,83.12,1730140200.0,0,1,68156.49102312156,1,1.0336141322534529,64571.142857142855,64571.142857142855
59140,16211,4.37,55,33,0,17,0,20,0,1275,80.96000000000001,1730226600.0,0,1,68156.49102312156,1,1.0336141322534529,63813.0,63813.0
63987,20902,2.66,46,27,100,15,0,0,0,1308,80.96000000000001,1730313000.0,0,1,64821.062226277376,1,1.0336141322534529,64239.142857142855,64239.142857142855
67785,27753,2.38,57,38,0,20,0,23,0,1621,78.62,1730399400.0,0,2,67859.46222627738,1,1.0336141322534529,65851.14285714286,65851.14285714286
88076,36829,3.52,69,44,0,24,0,22,0,1621,78.44,1730485800.0,1,1,68156.49102312156,1,1.0336141322534529,67312.85714285714,67312.85714285714
84489,28871,3.76,62,37,0,19,0,21,0,1308,79.34,1730572200.0,1,1,68156.49102312156,1,1.0336141322534529,69478.0,69478.0
74651,24712,4.14,58,33,0,20,0,0,0,1621,78.62,1730658600.0,0,1,68156.49102312156,1,1.0336141322534529,71038.28571428571,71038.28571428571
68146,22667,4.23,59,36,0,22,0,21,0,839,80.24000000000001,1730745000.0,0,1,74841.06222627738,1,1.0336141322534529,72324.85714285714,72324.85714285714
66163,25299,3.86,54,30,0,16,0,0,0,1299,80.06,1730831400.0,0,1,68156.49102312156,1,1.0336141322534529,73328.14285714286,73328.14285714286
52643,24527,3.73,58,35,0,21,0,0,0,1308,79.34,1730917800.0,0,1,63027.86222627737,1,1.0336141322534529,71707.57142857143,71707.57142857143
64983,25324,3.49,61,37,0,19,0,19,0,1308,79.52,1731004200.0,0,1,67318.39555961071,1,1.0336141322534529,71307.28571428571,71307.28571428571
73558,32675,3.79,71,41,0,22,0,0,0,1308,78.62,1731090600.0,1,1,71925.06222627738,1,1.0336141322534529,69233.28571428571,69233.28571428571
82558,26415,3.45,59,37,0,18,0,0,0,1621,77.9,1731177000.0,1,1,68156.49102312156,1,1.0336141322534529,68957.42857142857,68957.42857142857
73917,25161,4.82,60,33,0,17,0,0,0,839,78.98,1731263400.0,0,1,68156.49102312156,1,1.0336141322534529,68852.57142857143,68852.57142857143
61446,21374,3.81,64,35,0,18,0,0,0,1275,74.12,1731349800.0,0,1,68156.49102312156,1,1.0336141322534529,67895.42857142857,67895.42857142857
66441,20639,4.12,60,36,0,24,0,24,0,962,73.4,1731436200.0,0,1,73249.46222627738,1,1.0336141322534529,67935.14285714286,67935.14285714286
56711,19775,3.64,62,32,0,17,0,0,0,1621,75.38,1731522600.0,0,1,64241.46222627737,1,1.0336141322534529,68516.28571428571,68516.28571428571
61613,20291,3.12,60,37,0,22,0,20,0,1275,76.46000000000001,1731609000.0,0,1,62914.96222627737,1,1.0336141322534529,68034.85714285714,68034.85714285714
73179,25602,4.03,70,42,0,23,0,21,0,1621,74.66,1731695400.0,1,1,68156.49102312156,1,1.0336141322534529,67980.71428571429,67980.71428571429
71441,23595,3.87,61,38,0,18,0,21,0,1308,77.36,1731781800.0,1,1,70784.26222627738,1,1.0336141322534529,66392.57142857143,66392.57142857143
62085,21335,3.78,71,41,0,24,0,0,0,1308,75.2,1731868200.0,0,1,68156.49102312156,1,1.0336141322534529,64702.28571428572,64702.28571428572
62248,18852,3.71,70,40,0,24,0,29,0,839,76.82,1731954600.0,0,1,68156.49102312156,1,1.0336141322534529,64816.857142857145,64816.857142857145
59231,22029,3.08,62,43,0,27,0,32,0,1308,76.1,1732041000.0,0,1,68156.49102312156,1,1.0336141322534529,63786.857142857145,63786.857142857145
60803,21930,3.27,65,47,0,37,0,30,0,839,76.46000000000001,1732127400.0,0,1,68156.49102312156,1,1.0336141322534529,64371.42857142857,64371.42857142857
63731,22890,3.94,61,40,0,22,0,0,0,839,75.74000000000001,1732213800.0,0,1,68156.49102312156,1,1.0336141322534529,64674.0,64674.0
75147,28096,3.16,63,47,0,31,0,20,0,839,79.16,1732300200.0,1,1,68156.49102312156,1,1.0336141322534529,64955.142857142855,64955.142857142855
75737,23208,4.14,55,37,0,26,0,49,0,839,78.98,1732386600.0,1,1,68156.49102312156,1,1.0336141322534529,65568.85714285714,65568.85714285714
63637,24016,4.2,69,72,73,41,100,43,0,839,77.36,1732473000.0,0,1,66803.86222627737,1,1.0336141322534529,65790.57142857143,65790.57142857143
64525,19880,3.53,61,41,0,26,0,24,0,962,69.98,1732559400.0,0,1,68156.49102312156,1,1.0336141322534529,66115.85714285714,66115.85714285714
67626,22231,3.75,61,37,0,22,0,23,0,1308,72.86,1732645800.0,0,1,68156.49102312156,1,1.0336141322534529,67315.14285714286,67315.14285714286
56952,21714,3.84,58,30,0,16,0,0,0,839,74.30000000000001,1732732200.0,0,2,63675.11936913452,1,1.0336141322534529,66765.0,66765.0
62147,23096,3.77,62,39,0,25,0,0,0,1621,72.86,1732818600.0,0,2,63675.11936913452,1,1.0336141322534529,66538.71428571429,66538.71428571429
73169,25112,3.35,72,43,0,23,0,20,0,1275,67.46000000000001,1732905000.0,1,2,63675.11936913452,1,1.0336141322534529,66256.14285714286,66256.14285714286
67496,19064,3.33,65,40,0,15,0,0,0,1275,70.52,1732991400.0,1,3,67628.26222627738,1,1.0336141322534529,65078.857142857145,65078.857142857145
58607,19841,3.61,66,38,0,16,0,19,0,962,73.58000000000001,1733077800.0,0,3,60517.062226277376,1,1.0336141322534529,64360.28571428572,64360.28571428572
60301,20222,3.32,65,38,0,21,0,19,0,1621,76.64,1733164200.0,0,2,63675.11936913452,1,1.0336141322534529,63756.857142857145,63756.857142857145
65265,21384,3.27,62,34,0,27,0,28,0,962,76.1,1733250600.0,0,2,63675.11936913452,1,1.0336141322534529,63419.57142857143,63419.57142857143
46957,21560,2.97,60,30,0,18,0,20,0,1621,76.82,1733337000.0,0,2,63675.11936913452,1,1.0336141322534529,61991.71428571428,61991.71428571428
75782,26057,2.97,60,36,0,20,0,0,0,1308,78.25999999999999,1733423400.0,0,3,74257.06222627738,1,1.0336141322534529,63939.57142857143,63939.57142857143
78569,28193,3.54,64,36,0,19,0,0,0,1621,78.62,1733509800.0,1,1,76486.66222627737,1,1.0336141322534529,64711.0,64711.0
73107,22721,3.58,57,37,0,21,0,0,0,839,77.36,1733596200.0,1,1,68156.49102312156,1,1.0336141322534529,65512.57142857143,65512.57142857143
67124,24069,3.77,60,37,0,24,0,0,0,1308,77.72,1733682600.0,0,1,68156.49102312156,1,1.0336141322534529,66729.28571428571,66729.28571428571
67284,19064,4.27,57,37,0,19,0,34,0,1308,77.18,1733769000.0,0,1,68156.49102312156,1,1.0336141322534529,67726.85714285714,67726.85714285714
65887,25725,3.88,59,34,0,21,0,0,0,1299,71.42,1733855400.0,0,1,71986.66222627737,1,1.0336141322534529,67815.71428571429,67815.71428571429
61178,22464,3.85,64,41,0,17,0,19,0,1275,68.72,1733941800.0,0,1,64510.662226277374,1,1.0336141322534529,69847.28571428571,69847.28571428571
63722,22225,3.77,70,39,0,21,0,20,0,1308,73.75999999999999,1734028200.0,0,1,64609.062226277376,1,1.0336141322534529,68124.42857142857,68124.42857142857
72962,30645,3.37,66,46,0,21,0,0,0,839,73.94,1734114600.0,1,1,68156.49102312156,1,1.0336141322534529,67323.42857142857,67323.42857142857
66160,22724,3.47,58,42,0,22,0,23,0,839,73.22,1734201000.0,1,2,66559.46222627738,1,1.0336141322534529,66331.0,66331.0
62112,22541,3.36,67,40,0,27,0,22,0,839,73.03999999999999,1734287400.0,0,1,67248.52889294404,1,1.0336141322534529,65615.0,65615.0
63598,20102,3.59,71,41,0,23,0,24,0,1308,75.92,1734373800.0,0,1,68156.49102312156,1,1.0336141322534529,65088.42857142857,65088.42857142857
70457,22152,4.16,66,44,0,32,0,0,0,1275,75.56,1734460200.0,0,1,68156.49102312156,1,1.0336141322534529,65741.28571428571,65741.28571428571
58165,20377,3.6,71,43,0,25,0,30,0,1299,75.56,1734546600.0,0,1,68156.49102312156,1,1.0336141322534529,65310.857142857145,65310.857142857145
65299,20297,3.75,64,46,0,28,0,17,0,1308,78.25999999999999,1734633000.0,0,1,68156.49102312156,1,1.0336141322534529,65536.14285714286,65536.14285714286
72411,27677,3.44,72,63,0,37,0,24,0,1308,79.34,1734719400.0,1,1,68156.49102312156,1,1.0336141322534529,65457.42857142857,65457.42857142857
77260,24223,4.12,70,51,0,38,0,31,91,839,78.25999999999999,1734805800.0,1,1,68156.49102312156,1,1.0336141322534529,67043.14285714286,67043.14285714286
65656,24360,4.15,79,73,0,70,0,53,0,839,77.53999999999999,1734892200.0,0,1,68156.49102312156,1,1.0336141322534529,67549.42857142857,67549.42857142857
67209,22708,4.23,100,98,98,100,0,100,0,1621,73.58000000000001,1734978600.0,0,1,68156.49102312156,1,1.0336141322534529,68065.28571428571,68065.28571428571
73301,26242,4.14,82,61,0,41,0,34,0,1308,75.38,1735065000.0,0,1,68156.49102312156,1,1.0336141322534529,68471.57142857143,68471.57142857143
59584,24905,4.18,91,100,0,73,0,56,0,1621,73.4,1735151400.0,0,1,68156.49102312156,1,1.0336141322534529,68674.28571428571,68674.28571428571
66715,24503,4.06,79,55,0,39,0,27,0,1275,70.88,1735237800.0,0,1,68156.49102312156,1,1.0336141322534529,68876.57142857143,68876.57142857143
78414,26100,3.45,76,50,0,28,0,25,0,839,76.46000000000001,1735324200.0,1,1,68156.49102312156,1,1.0336141322534529,69734.14285714286,69734.14285714286
84950,21098,3.8,64,42,0,23,0,0,0,839,76.28,1735410600.0,1,1,68156.49102312156,1,1.0336141322534529,70832.71428571429,70832.71428571429
68298,16544,4.1,68,42,0,26,0,0,0,1308,74.66,1735497000.0,0,2,68269.86222627737,1,1.0336141322534529,71210.14285714286,71210.14285714286
62495,19298,3.8,68,35,0,15,0,0,0,839,76.1,1735583400.0,0,1,68156.49102312156,1,1.0336141322534529,70536.71428571429,70536.71428571429
